Date,Open,High,Low,Close,Volume,Adj Close
2004-12-06,2.69,2.77,2.69,2.74,2600,2.74
2004-12-03,2.74,2.74,2.73,2.74,14500,2.74
2004-12-02,2.74,2.90,2.74,2.80,21400,2.80
2004-12-01,2.79,2.87,2.73,2.73,16100,2.73
2004-11-30,2.66,2.90,2.66,2.83,30600,2.83
2004-11-29,2.71,2.74,2.67,2.74,15600,2.74
2004-11-26,2.74,2.74,2.71,2.71,3800,2.71
2004-11-24,2.71,2.77,2.71,2.71,6800,2.71
2004-11-23,2.61,2.77,2.61,2.69,24400,2.69
2004-11-22,2.55,2.66,2.55,2.62,17000,2.62
2004-11-19,2.43,2.63,2.43,2.63,18500,2.63
2004-11-18,2.47,2.56,2.46,2.53,9400,2.53
2004-11-17,2.60,2.60,2.48,2.55,6800,2.55
2004-11-16,2.60,2.60,2.50,2.58,10800,2.58
2004-11-15,2.60,2.61,2.53,2.58,6500,2.58
2004-11-12,2.52,2.61,2.52,2.60,9000,2.60
2004-11-11,2.54,2.57,2.48,2.57,28000,2.57
2004-11-10,2.54,2.55,2.40,2.52,12500,2.52
2004-11-09,2.46,2.60,2.36,2.42,26400,2.42
2004-11-08,2.59,2.59,2.40,2.46,12200,2.46
2004-11-05,2.34,2.61,2.34,2.56,9000,2.56
2004-11-04,2.35,2.35,2.35,2.35,000,2.35
2004-11-03,2.30,2.36,2.30,2.35,10700,2.35
2004-11-02,2.38,2.38,2.33,2.34,1700,2.34
2004-11-01,2.07,2.39,2.07,2.33,12100,2.33
2004-10-29,2.40,2.40,2.31,2.38,11100,2.38
2004-10-28,2.31,2.41,2.02,2.40,30400,2.40
2004-10-27,2.44,2.44,2.30,2.40,3400,2.40
2004-10-26,2.31,2.31,2.31,2.31,100,2.31
2004-10-25,2.51,2.51,2.25,2.34,10700,2.34
2004-10-22,2.43,2.43,2.30,2.35,2300,2.35
2004-10-21,2.40,2.60,2.40,2.56,13500,2.56
2004-10-20,2.45,2.45,2.41,2.41,7400,2.41
2004-10-19,2.51,2.51,2.40,2.45,9700,2.45
2004-10-18,2.35,2.64,2.35,2.50,58500,2.50
2004-10-15,2.35,2.35,2.30,2.34,5700,2.34
